ticker,ts,outcome_ms,label,pnl,features
KXBTC15M-26SEP011945-45,1788305460000,1788305640000,1,0.71,"[0.9930369747232384,0.9930369747232384,1,0.9333333333333333,6.666666666666665,1.239030077081953,0,23.326955663227942,0.7966156453058235,0.61,3,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,1,0,0.13433071973357769,0.17952399032150623,0.4473684210526316,-5.154000000000011,-2,94.84599999999999]"
KXBTC15M-26SEP012300-00,1788317160000,1788317340000,1,0.3699999999999999,"[0.7970326022621989,0.7970326022621989,1,0.9333333333333333,6.666666666666665,1.1682842010236072,0,23.74485339631512,0.7599588271705209,0.57,3,0.9999999999999898,0.9999999999999898,100.99999999999997,-0.9999999999999787,1,0,0,1,1,0,0.09630818265681375,0.11709736985980879,0.46153846153846156,-4.444000000000017,1,95.55599999999998]"
KXBTC15M-26SEP020100-00,1788324360000,1788324960000,0,-1.5799999999999998,"[0.8483558172988602,0.8483558172988602,1,0.9333333333333333,6.666666666666665,1.0316291852403472,0,22.834165586029798,0.8026733246882384,0.62,3,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,1,0,0.1291112535768866,0.2873290647938953,0.475,-4.074000000000012,2,95.92599999999999]"
KXBTC15M-26SEP020115-15,1788325260000,1788325500000,0,-0.3600000000000003,"[0.39112648555833807,0.39112648555833807,1,0.9333333333333333,6.666666666666665,0.4714809043036251,0,49.34291872046192,0.8047433497636953,0.41,8,1.9999999999999962,1.9999999999999907,102,-2.0000000000000018,1,0,0,1,1,0,0.08462436175900756,0.11631824982991645,0.4634146341463415,-5.654000000000011,-1,94.34599999999999]"
KXBTC15M-26SEP020145-45,1788327060000,1788327540000,0,-0.45,"[-0.11890173402210578,0.11890173402210578,0,0.9333333333333333,6.666666666666665,1.655540418024986,0,15.046168409813752,0.47036934727851,0.35,2,0.9999999999999953,0.9999999999999898,100.99999999999997,-0.9999999999999787,1,0,0,1,1,0,0.22625670617715485,0.19598968407479322,0.4523809523809524,-6.01400000000001,-2,93.98599999999999]"
KXBTC15M-26SEP020315-15,1788332520000,1788332700000,0,-0.14000000000000035,"[0.9820700339579145,0.9820700339579145,1,0.8666666666666667,13.33333333333333,1.2505297249906429,0,16.05458741423381,0.8005458741423381,0.64,3,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,0,0,0.0032815637518690314,0.17396970400764822,0.4418604651162791,-6.464000000000013,-3,93.53599999999999]"
KXBTC15M-26SEP020345-45,1788334380000,1788334740000,0,-0.03000000000000025,"[0.7241422742966138,0.7241422742966138,1,0.8,19.999999999999996,1.1180950426040366,0,15.549874081141246,0.7654987408114124,0.61,3,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,0,0,0.0030025150122170935,-0.008604867572625796,0.4318181818181818,-6.604000000000013,-4,93.39599999999999]"
KXBTC15M-26SEP020830-30,1788351360000,1788351540000,1,0.22999999999999998,"[1.4412959157420209,1.4412959157420209,1,0.9333333333333333,6.666666666666665,1.4431745376217961,0,24.921708894877398,0.8493736711590192,0.65,4,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,1,0,0.21505011190045178,0.296970785782702,0.4222222222222222,-6.6340000000000146,-5,93.36599999999999]"
KXBTC15M-26SEP020845-45,1788352260000,1788352500000,0,-0.4700000000000001,"[0.17345517379092673,0.17345517379092673,1,0.9333333333333333,6.666666666666665,1.6859472314542447,0,16.550602864455847,0.5424048229156467,0.41,2,0.9999999999999953,0.9999999999999898,101,-1.0000000000000009,1,0,0,1,1,0,0.33545277972970067,0.25590636554222446,0.43478260869565216,-6.404000000000011,1,93.59599999999999]"
KXBTC15M-26SEP021215-15,1788364860000,1788365160000,0,-0.020000000000000018,"[0.5495177641811129,0.5495177641811129,1,0.9333333333333333,6.666666666666665,1.3692902083511835,0,15.134485329395652,0.6610758826351653,0.54,2,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,1,0,0.16913859259106054,0.36357970186464694,0.425531914893617,-6.874000000000009,-1,93.12599999999999]"
KXBTC15M-26SEP021415-15,1788372060000,1788372240000,1,0.16999999999999993,"[0.0084029974137407,0.0084029974137407,1,0.9333333333333333,6.666666666666665,1.1388838633275002,0,17.880850811306985,0.5030468064904559,0.36,2,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,1,0,0.21863089056245416,0.2997556365288423,0.4166666666666667,-6.8940000000000055,-2,93.106]"
KXBTC15M-26SEP021445-45,1788373920000,1788374160000,0,-0.4,"[0.446795318918036,0.446795318918036,1,0.8666666666666667,13.33333333333333,1.4283088537051476,0,15.196334613263973,0.6315706769061118,0.51,2,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,1,0,0.14990358872035067,0.1554976869961422,0.42857142857142855,-6.724000000000004,1,93.276]"
KXBTC15M-26SEP021530-30,1788376560000,1788376740000,0,-0.63,"[0.3384535748479223,0.3384535748479223,1,0.9333333333333333,6.666666666666665,1.094058729316716,0,15.699601811502484,0.6255968144920199,0.5,2,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,1,0,0.009183679737125328,0.0626409874826761,0.42,-7.124000000000009,-1,92.87599999999999]"
KXBTC15M-26SEP021645-45,1788381060000,1788381240000,0,-0.06000000000000005,"[0.6524083913654217,0.6524083913654217,1,0.9333333333333333,6.666666666666665,1.5544369382888183,0,17.25185665226958,0.6680148532181567,0.53,2,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,1,0,0.11058023997223952,0.11638644593896519,0.4117647058823529,-7.754000000000005,-2,92.246]"
KXBTC15M-26SEP021930-30,1788391020000,1788391380000,0,-0.31,"[-0.07357924692149892,0.07357924692149892,0,0.8666666666666667,13.33333333333333,1.4655070277010782,0,16.061856932791386,0.47849485546233106,0.35,2,0.9999999999999953,0.9999999999999898,100.99999999999997,-0.9999999999999787,1,0,0,1,1,0,0.12612338070727397,0.11156363134563474,0.40384615384615385,-7.814000000000007,-3,92.18599999999999]"
