ticker,ts,outcome_ms,label,pnl,features
KXBTC15M-26AUG162330-30,1786936560000,1786936800000,0,-0.30000000000000004,"[1.1219285489218893,1.1219285489218893,1,0.9333333333333333,6.666666666666665,0.8782316167386092,0,45.87121564220625,0.9069697251376501,0.54,1,2.0000000000000018,2.0000000000000018,102,-2.0000000000000018,1,0,0,1,1,0,0.1815505467330443,0.2595442632291389,0.4666666666666667,-2.7820000000000036,-1,56.617999999999995]"
KXBTC15M-26AUG162345-45,1786937460000,1786937820000,1,0.25999999999999995,"[0.8135853267753617,0.8135853267753617,1,0.9333333333333333,6.666666666666665,0.8481735962199007,0,39.96175655870154,0.8396175655870154,0.44,1,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,0,0,0.03482085416460284,-0.11728637884020898,0.45161290322580644,-3.0820000000000007,-2,56.318]"
KXBTC15M-26AUG170000-00,1786938360000,1786938540000,1,0.07999999999999996,"[0.7243612074161087,0.7243612074161087,1,0.9333333333333333,6.666666666666665,0.656987035955562,0,22.3869937907403,0.873116563179005,0.5,1,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,0,1,0.0005152682004485052,-0.11723920977461111,0.46875,-2.8220000000000027,1,56.577999999999996]"
KXBTC15M-26AUG170030-30,1786940160000,1786940460000,1,0.039999999999999925,"[0.7745696520016402,0.7745696520016402,1,0.9333333333333333,6.666666666666665,0.9118159811088967,0,42.54744062754505,0.8103795250203604,0.47,1,0.9999999999999953,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,1,0,0.15377455970490186,0.2333643812260311,0.48484848484848486,-2.7420000000000044,2,56.657999999999994]"
KXBTC15M-26AUG170045-45,1786941060000,1786941300000,1,0.09999999999999992,"[0.5508867227158474,0.5508867227158474,1,0.9333333333333333,6.666666666666665,0.9726619894213011,0,31.114588453273758,0.7211458845327375,0.41,1,0.9999999999999953,0.9999999999999898,101,-1.0000000000000009,1,0,0,1,0,0,0.0856395558198932,-0.05260462155454171,0.5,-2.7020000000000053,3,56.69799999999999]"
KXBTC15M-26AUG170215-15,1786946520000,1786946700000,1,0.02999999999999997,"[0.8397181484222844,0.8397181484222844,1,0.8666666666666667,13.33333333333333,0.5481794027268597,0,62.507690990938336,0.9500615279275068,0.45,1,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,1,0,0.030737214883555936,0.03880900457107206,0.5142857142857142,-2.602000000000004,4,56.797999999999995]"
KXBTC15M-26AUG170315-15,1786950060000,1786950300000,0,-0.10000000000000003,"[0.4529208363236686,0.4529208363236686,1,0.9333333333333333,6.666666666666665,1.3176605074341388,0,33.62538249684664,0.6390030599747731,0.37,1,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,1,0,0.10563063651404313,0.1091731221436465,0.5277777777777778,-2.5720000000000027,5,56.827999999999996]"
KXBTC15M-26AUG170330-30,1786950960000,1786951620000,0,-0.22999999999999998,"[0.5680647502522573,0.5680647502522573,1,0.9333333333333333,6.666666666666665,0.8796265737172108,0,23.284971623998803,0.7480828603999801,0.36,1,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,0,1,0.038942461234723384,-0.08272528493696862,0.5135135135135135,-2.672000000000004,-1,56.727999999999994]"
KXBTC15M-26AUG170345-45,1786951860000,1786952220000,0,-0.20000000000000007,"[0.7385229101076312,0.7385229101076312,1,0.9333333333333333,6.666666666666665,0.8829109351931729,0,21.402371633624423,0.8067061938937404,0.45,1,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,0,1,0.03363092232425618,-0.09274309628060085,0.5,-2.902000000000001,-2,56.498]"
KXBTC15M-26AUG170400-00,1786952880000,1786953240000,0,-0.17000000000000004,"[0.957865872944943,0.957865872944943,1,0.8,19.999999999999996,0.45100457950813977,0,46,0.99,0.53,1,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,0,0,0.051166781082811086,0.009600313757140988,0.48717948717948717,-3.102000000000004,-3,56.297999999999995]"
