ticker,second_ts,yes_open,yes_high,yes_low,yes_close,contracts,trade_count,yes_vwap
KXBTC15M-26SEP051745-45,1788644119,0.4,0.41,0.4,0.41,702.52,13,0.40735167682058876
KXBTC15M-26SEP051745-45,1788644120,0.4,0.41,0.4,0.41,821.15,23,0.4059240090117518
KXBTC15M-26SEP051745-45,1788644121,0.4,0.41,0.4,0.41,350.61,10,0.4021248680870483
KXBTC15M-26SEP051745-45,1788644122,0.4,0.42,0.4,0.41,881.58,40,0.40986864493296127
KXBTC15M-26SEP051745-45,1788644123,0.42,0.42,0.41,0.42,1456.95,14,0.4198862006245925
KXBTC15M-26SEP051745-45,1788644124,0.42,0.42,0.41,0.41,788.15,30,0.4157284780815834
KXBTC15M-26SEP051745-45,1788644125,0.41,0.42,0.4,0.41,2211.4900000000002,45,0.4091772063179123
KXBTC15M-26SEP051745-45,1788644126,0.41,0.42,0.4,0.42,1790.56,39,0.40494588285229205
KXBTC15M-26SEP051745-45,1788644127,0.41,0.42,0.41,0.41,256.96,18,0.41889749377334995
KXBTC15M-26SEP051745-45,1788644128,0.41,0.42,0.41,0.41,101.05,4,0.4161009401286492
KXBTC15M-26SEP051745-45,1788644129,0.42,0.42,0.39,0.41,3458.26,34,0.4095012809910186
KXBTC15M-26SEP051745-45,1788644130,0.41,0.41,0.4,0.41,305.51,13,0.4099937808909692
KXBTC15M-26SEP051745-45,1788644131,0.41,0.41,0.39,0.39,215.01,18,0.404882563601693
KXBTC15M-26SEP051745-45,1788644132,0.4,0.4,0.4,0.4,215.94,12,0.4
KXBTC15M-26SEP051745-45,1788644133,0.4,0.4,0.39,0.39,905.35,25,0.3979167172916552
KXBTC15M-26SEP051745-45,1788644134,0.4,0.4,0.39,0.4,88.46,5,0.39551661768030755
KXBTC15M-26SEP051745-45,1788644135,0.4,0.4,0.39,0.4,162.48,7,0.39741322008862634
KXBTC15M-26SEP051745-45,1788644136,0.39,0.4,0.39,0.39,349.81,5,0.39751264972413597
KXBTC15M-26SEP051745-45,1788644137,0.4,0.4,0.39,0.39,484.59,16,0.398726552343218
KXBTC15M-26SEP051745-45,1788644138,0.39,0.4,0.39,0.39,171.54,7,0.39363355485601026
KXBTC15M-26SEP051745-45,1788644139,0.39,0.4,0.39,0.4,110.36,5,0.3965639724537876
KXBTC15M-26SEP051745-45,1788644140,0.39,0.4,0.38,0.39,2955.58,21,0.38998162797149794
KXBTC15M-26SEP051745-45,1788644141,0.38,0.39,0.38,0.38,574.72,9,0.3890183045657016
KXBTC15M-26SEP051745-45,1788644142,0.38,0.39,0.38,0.39,891.0300000000001,22,0.3821901619474092
KXBTC15M-26SEP051745-45,1788644143,0.38,0.39,0.38,0.38,350.14000000000004,15,0.38217684354829495
KXBTC15M-26SEP051745-45,1788644144,0.39,0.39,0.38,0.39,662.51,20,0.38980649348689084
KXBTC15M-26SEP051745-45,1788644145,0.39,0.39,0.38,0.39,608.13,15,0.3820956045582359
KXBTC15M-26SEP051745-45,1788644146,0.38,0.4,0.38,0.4,371.99,24,0.3917145622194145
KXBTC15M-26SEP051745-45,1788644147,0.39,0.4,0.39,0.39,19.64,12,0.392438900203666
KXBTC15M-26SEP051745-45,1788644148,0.4,0.4,0.39,0.4,227.57999999999998,6,0.39964979347921614
KXBTC15M-26SEP051745-45,1788644149,0.4,0.4,0.38,0.38,725.66,30,0.3981754540693989
KXBTC15M-26SEP051745-45,1788644150,0.38,0.39,0.38,0.39,243.96,18,0.38803615346778164
KXBTC15M-26SEP051745-45,1788644151,0.4,0.4,0.39,0.39,195.97,8,0.3968806449966832
KXBTC15M-26SEP051745-45,1788644152,0.4,0.4,0.38,0.39,395.45,23,0.3830112530029081
KXBTC15M-26SEP051745-45,1788644153,0.39,0.4,0.39,0.4,831.78,24,0.39705703431195755
KXBTC15M-26SEP051745-45,1788644154,0.39,0.4,0.39,0.4,1158.35,29,0.39921275952863994
KXBTC15M-26SEP051745-45,1788644155,0.4,0.4,0.39,0.39,1019.23,19,0.39891290483992825
KXBTC15M-26SEP051745-45,1788644156,0.39,0.4,0.38,0.4,1869.48,45,0.3900749941160109
KXBTC15M-26SEP051745-45,1788644157,0.4,0.4,0.39,0.39,324.59999999999997,7,0.39335089340727053
KXBTC15M-26SEP051745-45,1788644158,0.39,0.4,0.39,0.39,158.94,17,0.392519818799547
KXBTC15M-26SEP051745-45,1788644159,0.4,0.41,0.4,0.4,384.15000000000003,17,0.4020398281921124
KXBTC15M-26SEP051745-45,1788644160,0.41,0.41,0.4,0.41,582.14,12,0.40403682962861165
KXBTC15M-26SEP051745-45,1788644161,0.4,0.41,0.4,0.4,319.74,13,0.4023387752548946
KXBTC15M-26SEP051745-45,1788644162,0.41,0.41,0.4,0.4,279.71999999999997,10,0.4077506077506078
KXBTC15M-26SEP051745-45,1788644163,0.41,0.41,0.4,0.41,518.91,18,0.4053379198704978
KXBTC15M-26SEP051745-45,1788644164,0.41,0.41,0.4,0.41,1964.51,30,0.40922998610340494
KXBTC15M-26SEP051745-45,1788644165,0.41,0.41,0.4,0.41,273.98,14,0.4064971895758814
KXBTC15M-26SEP051745-45,1788644166,0.4,0.41,0.4,0.41,601.86,19,0.4058694713056192
KXBTC15M-26SEP051745-45,1788644167,0.41,0.41,0.41,0.41,513.4100000000001,10,0.4099999999999999
KXBTC15M-26SEP051745-45,1788644168,0.4,0.41,0.4,0.4,455.81,25,0.4053732915030385
KXBTC15M-26SEP051745-45,1788644169,0.41,0.41,0.39,0.39,1004.12,16,0.3925391387483567
KXBTC15M-26SEP051745-45,1788644170,0.4,0.4,0.39,0.4,1460.3799999999999,21,0.3942347197304812
KXBTC15M-26SEP051745-45,1788644171,0.4,0.4,0.39,0.39,224.58,9,0.39420963576453827
KXBTC15M-26SEP051745-45,1788644172,0.4,0.4,0.39,0.4,150.56,9,0.39670430393198725
KXBTC15M-26SEP051745-45,1788644173,0.4,0.4,0.4,0.4,402.55,11,0.4000000000000001
KXBTC15M-26SEP051745-45,1788644174,0.4,0.4,0.39,0.4,468.6,17,0.3943661971830986
KXBTC15M-26SEP051745-45,1788644175,0.4,0.4,0.39,0.4,751.81,10,0.3997080379351166
KXBTC15M-26SEP051745-45,1788644176,0.4,0.4,0.39,0.4,434.39,8,0.39841985312737405
KXBTC15M-26SEP051745-45,1788644177,0.39,0.4,0.39,0.4,397.59,12,0.39479438617671475
KXBTC15M-26SEP051745-45,1788644178,0.39,0.4,0.39,0.39,485.25,10,0.3966141164348274
KXBTC15M-26SEP051745-45,1788644179,0.39,0.4,0.39,0.39,1038.08,10,0.3900691661528977
KXBTC15M-26SEP051745-45,1788644180,0.39,0.39,0.39,0.39,293.22,5,0.38999999999999996
KXBTC15M-26SEP051745-45,1788644181,0.39,0.4,0.39,0.39,289.41,13,0.3923143637054697
KXBTC15M-26SEP051745-45,1788644182,0.39,0.39,0.38,0.38,231.59,21,0.386947622954359
KXBTC15M-26SEP051745-45,1788644183,0.39,0.39,0.38,0.39,133.73,4,0.38977566738951624
KXBTC15M-26SEP051745-45,1788644184,0.38,0.39,0.38,0.39,378.4,21,0.3870821881606766
KXBTC15M-26SEP051745-45,1788644185,0.39,0.39,0.38,0.38,1210.41,21,0.3871027172610933
KXBTC15M-26SEP051745-45,1788644186,0.38,0.39,0.38,0.38,407.69,13,0.38114155363143565
KXBTC15M-26SEP051745-45,1788644187,0.38,0.39,0.38,0.38,159.54,7,0.38275792904600725
KXBTC15M-26SEP051745-45,1788644188,0.39,0.39,0.38,0.38,601.75,12,0.3812928957208143
KXBTC15M-26SEP051745-45,1788644189,0.38,0.39,0.38,0.38,191.24,12,0.3818427107299728
KXBTC15M-26SEP051745-45,1788644190,0.38,0.39,0.38,0.38,511.84,25,0.3839934354485777
KXBTC15M-26SEP051745-45,1788644191,0.39,0.39,0.38,0.38,2026.03,27,0.3816588599379081
KXBTC15M-26SEP051745-45,1788644192,0.38,0.39,0.38,0.39,420.13,10,0.3875243377049961
KXBTC15M-26SEP051745-45,1788644193,0.39,0.39,0.37,0.38,232.54,32,0.3823544336458244
KXBTC15M-26SEP051745-45,1788644194,0.38,0.38,0.37,0.38,546.93,19,0.37615160989523344
KXBTC15M-26SEP051745-45,1788644195,0.37,0.38,0.36,0.36,508.46,28,0.36811863273413836
KXBTC15M-26SEP051745-45,1788644196,0.37,0.38,0.37,0.38,54.79,13,0.3727085234531849
KXBTC15M-26SEP051745-45,1788644197,0.37,0.38,0.37,0.37,218.96,11,0.37650118743149436
KXBTC15M-26SEP051745-45,1788644198,0.38,0.38,0.37,0.38,150.24,23,0.37689696485623003
KXBTC15M-26SEP051745-45,1788644199,0.38,0.38,0.37,0.38,804.75,31,0.3727040695868282
KXBTC15M-26SEP051745-45,1788644200,0.37,0.38,0.37,0.37,887.43,28,0.3735819163201605
KXBTC15M-26SEP051745-45,1788644201,0.37,0.38,0.37,0.37,687.25,22,0.37442328119316115
KXBTC15M-26SEP051745-45,1788644202,0.38,0.39,0.37,0.38,919.45,35,0.37948610582413395
KXBTC15M-26SEP051745-45,1788644203,0.39,0.39,0.38,0.38,190.85,16,0.3838721509038512
KXBTC15M-26SEP051745-45,1788644204,0.38,0.39,0.38,0.39,318.24,10,0.3870330568124686
KXBTC15M-26SEP051745-45,1788644205,0.39,0.39,0.36,0.37,860.99,26,0.3852796199723574
KXBTC15M-26SEP051745-45,1788644206,0.37,0.38,0.36,0.37,540.8100000000001,23,0.3670886263197795
KXBTC15M-26SEP051745-45,1788644207,0.37,0.38,0.36,0.37,457.57,42,0.3771171624013812
KXBTC15M-26SEP051745-45,1788644208,0.36,0.38,0.36,0.37,474.41,30,0.3734691511561729
KXBTC15M-26SEP051745-45,1788644209,0.36,0.38,0.36,0.37,232.1,21,0.37435545023696687
KXBTC15M-26SEP051745-45,1788644210,0.37,0.38,0.37,0.38,97.69,19,0.3761224280888525
KXBTC15M-26SEP051745-45,1788644211,0.37,0.38,0.37,0.38,789.63,31,0.3784635842103264
KXBTC15M-26SEP051745-45,1788644212,0.38,0.39,0.38,0.39,733.37,27,0.3803727995418411
KXBTC15M-26SEP051745-45,1788644213,0.39,0.39,0.38,0.39,451.07,16,0.388391823885428
KXBTC15M-26SEP051745-45,1788644214,0.39,0.39,0.38,0.39,667.67,19,0.38987643596387445
KXBTC15M-26SEP051745-45,1788644215,0.39,0.39,0.38,0.39,420.56,23,0.38636128019783145
KXBTC15M-26SEP051745-45,1788644216,0.39,0.39,0.38,0.39,144.73,12,0.38853934913286814
KXBTC15M-26SEP051745-45,1788644217,0.38,0.39,0.38,0.39,753.35,16,0.3887302050839583
KXBTC15M-26SEP051745-45,1788644218,0.38,0.39,0.38,0.38,616.4399999999999,12,0.3816914866004802
KXBTC15M-26SEP051745-45,1788644219,0.39,0.39,0.38,0.38,505.55,14,0.38889743843338936
KXBTC15M-26SEP051745-45,1788644220,0.39,0.39,0.38,0.39,428.17,12,0.38960296144054934
KXBTC15M-26SEP051745-45,1788644221,0.38,0.39,0.38,0.39,1686.02,11,0.3803382522152762
KXBTC15M-26SEP051745-45,1788644222,0.39,0.39,0.39,0.39,1497.3899999999999,31,0.39000000000000007
KXBTC15M-26SEP051745-45,1788644223,0.39,0.39,0.38,0.39,633.6899999999999,18,0.38895232684751224
KXBTC15M-26SEP051745-45,1788644224,0.39,0.39,0.38,0.39,411.16999999999996,16,0.3831736264805312
KXBTC15M-26SEP051745-45,1788644225,0.39,0.4,0.39,0.4,698.22,19,0.3944066340122025
KXBTC15M-26SEP051745-45,1788644226,0.39,0.4,0.39,0.4,506.93,21,0.39630757698301544
KXBTC15M-26SEP051745-45,1788644227,0.39,0.4,0.39,0.4,46.42,4,0.39690650581645837
KXBTC15M-26SEP051745-45,1788644228,0.4,0.4,0.39,0.39,648.9300000000001,17,0.3946373260598216
KXBTC15M-26SEP051745-45,1788644229,0.4,0.4,0.34,0.35,4439.8,81,0.3807531195098878
KXBTC15M-26SEP051745-45,1788644230,0.35,0.37,0.34,0.36,706.76,35,0.35789334427528435
KXBTC15M-26SEP051745-45,1788644231,0.37,0.38,0.37,0.38,909.64,36,0.3738683435205136
KXBTC15M-26SEP051745-45,1788644232,0.37,0.38,0.37,0.37,1210.74,30,0.3783149974395824
KXBTC15M-26SEP051745-45,1788644233,0.38,0.38,0.29,0.3,10324.17,118,0.3328884646417097
KXBTC15M-26SEP051745-45,1788644234,0.31,0.31,0.3,0.31,1453.28,39,0.30961989430804804
KXBTC15M-26SEP051745-45,1788644235,0.31,0.32,0.3,0.32,810.71,39,0.31737526365778146
KXBTC15M-26SEP051745-45,1788644236,0.32,0.33,0.32,0.33,2309.04,43,0.3217047344350899
KXBTC15M-26SEP051745-45,1788644237,0.32,0.34,0.32,0.33,2853.7,35,0.3311974629428462
KXBTC15M-26SEP051745-45,1788644238,0.33,0.33,0.32,0.33,470.94,19,0.3278538667346159
KXBTC15M-26SEP051745-45,1788644239,0.33,0.33,0.32,0.33,744.63,25,0.32795710621382435
KXBTC15M-26SEP051745-45,1788644240,0.33,0.33,0.32,0.33,3935.07,63,0.32428444729064543
KXBTC15M-26SEP051745-45,1788644241,0.33,0.33,0.32,0.33,2181.91,36,0.32513715047825076
KXBTC15M-26SEP051745-45,1788644242,0.32,0.33,0.32,0.32,3443.44,56,0.32570873893548313
KXBTC15M-26SEP051745-45,1788644243,0.32,0.33,0.32,0.32,758.29,18,0.32496683326959347
KXBTC15M-26SEP051745-45,1788644244,0.32,0.33,0.31,0.32,705.67,18,0.3206212535604461
KXBTC15M-26SEP051745-45,1788644245,0.32,0.33,0.31,0.33,2369.21,45,0.3176906648207631
KXBTC15M-26SEP051745-45,1788644246,0.32,0.33,0.32,0.32,2208.16,19,0.320611006448808
KXBTC15M-26SEP051745-45,1788644247,0.32,0.33,0.32,0.32,448.26,15,0.321894213179851
KXBTC15M-26SEP051745-45,1788644248,0.32,0.37,0.32,0.36,1802.77,64,0.35140067784575957
KXBTC15M-26SEP051745-45,1788644249,0.34,0.35,0.34,0.34,2738.16,36,0.3484646258801531
KXBTC15M-26SEP051745-45,1788644250,0.34,0.35,0.34,0.35,562.91,21,0.3437569060773481
KXBTC15M-26SEP051745-45,1788644251,0.34,0.35,0.34,0.34,701.83,20,0.3454516050895516
KXBTC15M-26SEP051745-45,1788644252,0.35,0.35,0.34,0.35,1351.39,18,0.34986843176285154
KXBTC15M-26SEP051745-45,1788644253,0.34,0.36,0.34,0.34,1585.63,30,0.35411653412208394
KXBTC15M-26SEP051745-45,1788644254,0.35,0.35,0.34,0.35,313.95,18,0.34764739608217865
KXBTC15M-26SEP051745-45,1788644255,0.34,0.35,0.34,0.35,251.54999999999998,15,0.34811091234347047
KXBTC15M-26SEP051745-45,1788644256,0.34,0.35,0.34,0.34,827.36,27,0.3421706391413653
KXBTC15M-26SEP051745-45,1788644257,0.34,0.36,0.34,0.34,1815.0700000000002,28,0.3472316770152115
KXBTC15M-26SEP051745-45,1788644258,0.34,0.35,0.34,0.35,1490.35,26,0.3469707786761499
KXBTC15M-26SEP051745-45,1788644259,0.35,0.35,0.34,0.34,569.5600000000001,16,0.34126343142074583
KXBTC15M-26SEP051745-45,1788644260,0.34,0.36,0.34,0.36,1435.95,29,0.3540619102336432
KXBTC15M-26SEP051745-45,1788644261,0.35,0.36,0.35,0.35,170.26,13,0.3557036297427464
KXBTC15M-26SEP051745-45,1788644262,0.35,0.36,0.34,0.35,584.49,22,0.34474242502010294
KXBTC15M-26SEP051745-45,1788644263,0.36,0.36,0.34,0.34,753.82,30,0.35231049852749996
KXBTC15M-26SEP051745-45,1788644264,0.34,0.35,0.34,0.34,1142.15,18,0.3447709145033489
KXBTC15M-26SEP051745-45,1788644265,0.35,0.35,0.34,0.35,1320.71,13,0.3443268393515609
KXBTC15M-26SEP051745-45,1788644266,0.35,0.35,0.32,0.32,2715.11,49,0.3367293037851137
KXBTC15M-26SEP051745-45,1788644267,0.33,0.33,0.32,0.32,1048.1399999999999,20,0.3228334955254069
KXBTC15M-26SEP051745-45,1788644268,0.33,0.33,0.32,0.32,1922.3899999999999,28,0.3252642804009592
KXBTC15M-26SEP051745-45,1788644269,0.32,0.33,0.32,0.32,746.08,28,0.3202783883765816
KXBTC15M-26SEP051745-45,1788644270,0.32,0.32,0.3,0.3,918.37,50,0.31060487603035813
KXBTC15M-26SEP051745-45,1788644271,0.31,0.31,0.3,0.3,2398.76,86,0.30255561206623416
KXBTC15M-26SEP051745-45,1788644272,0.29,0.3,0.26,0.27,2065.61,55,0.2763868300405207
KXBTC15M-26SEP051745-45,1788644273,0.26,0.27,0.26,0.26,1165.08,35,0.26809043155834794
KXBTC15M-26SEP051745-45,1788644274,0.26,0.28,0.26,0.28,1905.25,46,0.2627283558588112
KXBTC15M-26SEP051745-45,1788644275,0.28,0.28,0.27,0.27,1611.36,40,0.27819363767252514
KXBTC15M-26SEP051745-45,1788644276,0.27,0.28,0.27,0.27,3274.28,37,0.2790224415749417
KXBTC15M-26SEP051745-45,1788644277,0.27,0.28,0.27,0.28,1955.27,34,0.2745445386059215
KXBTC15M-26SEP051745-45,1788644278,0.28,0.28,0.27,0.27,1529.27,29,0.27508275190123394
KXBTC15M-26SEP051745-45,1788644279,0.28,0.28,0.27,0.28,746.76,26,0.277346269216348
KXBTC15M-26SEP051745-45,1788644280,0.28,0.29,0.26,0.27,4644.78,74,0.2753530845379114
KXBTC15M-26SEP051745-45,1788644281,0.27,0.31,0.26,0.29,3056.9900000000002,63,0.28814533250026986
KXBTC15M-26SEP051745-45,1788644282,0.29,0.3,0.29,0.29,873.23,36,0.29737846844473964
KXBTC15M-26SEP051745-45,1788644283,0.3,0.3,0.29,0.3,2218.75,22,0.2959045408450704
KXBTC15M-26SEP051745-45,1788644284,0.3,0.32,0.29,0.31,1975.08,40,0.30782494886283085
KXBTC15M-26SEP051745-45,1788644285,0.31,0.32,0.31,0.31,595.37,18,0.3145712750054588
KXBTC15M-26SEP051745-45,1788644286,0.31,0.32,0.31,0.31,1475.49,21,0.3123179418362713
KXBTC15M-26SEP051745-45,1788644287,0.32,0.32,0.31,0.32,3489.31,28,0.3190516463140277
KXBTC15M-26SEP051745-45,1788644288,0.31,0.32,0.31,0.32,549.34,21,0.3110316015582335
KXBTC15M-26SEP051745-45,1788644289,0.31,0.32,0.31,0.32,1584.8799999999999,39,0.3175854323355711
KXBTC15M-26SEP051745-45,1788644290,0.32,0.33,0.32,0.32,645.5600000000001,21,0.3205623024970568
KXBTC15M-26SEP051745-45,1788644291,0.33,0.33,0.32,0.33,240.8,15,0.32801827242524917
KXBTC15M-26SEP051745-45,1788644292,0.33,0.33,0.32,0.32,882.7,25,0.3251533929987538
KXBTC15M-26SEP051745-45,1788644293,0.33,0.33,0.32,0.33,578.24,22,0.32441979109020475
KXBTC15M-26SEP051745-45,1788644294,0.33,0.33,0.31,0.32,449.82,20,0.32727913387577257
KXBTC15M-26SEP051745-45,1788644295,0.32,0.42,0.31,0.41,4782.19,95,0.34255470819854505
KXBTC15M-26SEP051745-45,1788644296,0.41,0.41,0.39,0.39,451.31,25,0.405293035829031
KXBTC15M-26SEP051745-45,1788644297,0.38,0.39,0.38,0.39,457.54,23,0.38122000262272154
KXBTC15M-26SEP051745-45,1788644298,0.39,0.39,0.37,0.37,796.71,32,0.3766067954462728
KXBTC15M-26SEP051745-45,1788644299,0.37,0.38,0.36,0.36,538.18,19,0.3671834702144264
KXBTC15M-26SEP051745-45,1788644300,0.37,0.37,0.36,0.37,343.94,11,0.36445717276269113
KXBTC15M-26SEP051745-45,1788644301,0.36,0.37,0.36,0.36,486.15999999999997,17,0.36495495310185944
KXBTC15M-26SEP051745-45,1788644302,0.36,0.37,0.36,0.37,158.42000000000002,8,0.3673393510920338
KXBTC15M-26SEP051745-45,1788644303,0.37,0.37,0.36,0.37,413.77,17,0.3656050462817507
KXBTC15M-26SEP051745-45,1788644304,0.36,0.37,0.36,0.37,385.89,14,0.3611832387467931
KXBTC15M-26SEP051745-45,1788644305,0.37,0.37,0.36,0.36,705.27,10,0.36954967601060584
KXBTC15M-26SEP051745-45,1788644306,0.36,0.37,0.36,0.36,2638.73,31,0.3672014188643779
KXBTC15M-26SEP051745-45,1788644307,0.37,0.37,0.36,0.36,479.89,17,0.3658515493133843
KXBTC15M-26SEP051745-45,1788644308,0.36,0.37,0.36,0.37,376.63,25,0.36787775801184186
KXBTC15M-26SEP051745-45,1788644309,0.36,0.37,0.36,0.37,849.3100000000001,11,0.3674536977075508
KXBTC15M-26SEP051745-45,1788644310,0.36,0.38,0.36,0.38,477.02,32,0.36861599094377595
KXBTC15M-26SEP051745-45,1788644311,0.37,0.38,0.37,0.38,600.32,13,0.37836087420042647
KXBTC15M-26SEP051745-45,1788644312,0.37,0.38,0.37,0.37,86.46,8,0.37407818644459867
KXBTC15M-26SEP051745-45,1788644313,0.37,0.37,0.36,0.37,3091.53,35,0.36894731734772096
KXBTC15M-26SEP051745-45,1788644314,0.37,0.37,0.36,0.36,657.3199999999999,19,0.3606782084829307
KXBTC15M-26SEP051745-45,1788644315,0.36,0.36,0.35,0.36,457.98,18,0.35315974496702907
KXBTC15M-26SEP051745-45,1788644316,0.35,0.36,0.35,0.35,424.46000000000004,12,0.3584797154031003
KXBTC15M-26SEP051745-45,1788644317,0.36,0.36,0.35,0.35,442.55,16,0.355814258275901
KXBTC15M-26SEP051745-45,1788644318,0.36,0.36,0.35,0.36,289.06,15,0.354556839410503
KXBTC15M-26SEP051745-45,1788644319,0.35,0.36,0.35,0.35,827.68,26,0.3500323796636381
KXBTC15M-26SEP051745-45,1788644320,0.35,0.36,0.35,0.35,889.07,26,0.35731044799622075
KXBTC15M-26SEP051745-45,1788644321,0.36,0.36,0.35,0.35,544.27,24,0.35521965201095046
KXBTC15M-26SEP051745-45,1788644322,0.35,0.36,0.34,0.35,1198.75,38,0.3488533889468196
KXBTC15M-26SEP051745-45,1788644323,0.36,0.37,0.35,0.36,280.46999999999997,24,0.3587581559525083
KXBTC15M-26SEP051745-45,1788644324,0.37,0.37,0.36,0.37,64.11999999999999,7,0.369772301933874
KXBTC15M-26SEP051745-45,1788644325,0.35,0.37,0.35,0.35,2116.97,38,0.3524024431144513
KXBTC15M-26SEP051745-45,1788644326,0.36,0.36,0.35,0.35,1333.76,31,0.35252241782629556
KXBTC15M-26SEP051745-45,1788644327,0.35,0.42,0.35,0.4,10363.91,67,0.36616407321175115
KXBTC15M-26SEP051745-45,1788644328,0.41,0.42,0.41,0.41,1106.97,18,0.41102812180998577
KXBTC15M-26SEP051745-45,1788644329,0.4,0.41,0.4,0.41,4670.54,36,0.4051825270739572
KXBTC15M-26SEP051745-45,1788644330,0.4,0.41,0.4,0.4,497.6,22,0.4022373392282958
KXBTC15M-26SEP051745-45,1788644331,0.41,0.41,0.4,0.41,516.48,15,0.40171894361833954
KXBTC15M-26SEP051745-45,1788644332,0.4,0.41,0.4,0.4,1571.82,22,0.4034920665216119
KXBTC15M-26SEP051745-45,1788644333,0.41,0.41,0.4,0.41,2502.02,28,0.4019060599035979
KXBTC15M-26SEP051745-45,1788644334,0.41,0.41,0.4,0.4,2569.4700000000003,25,0.4024163738047146
KXBTC15M-26SEP051745-45,1788644335,0.41,0.41,0.4,0.4,2007.18,29,0.40233870405245176
KXBTC15M-26SEP051745-45,1788644336,0.39,0.41,0.39,0.41,801.5600000000001,28,0.3988330256000798
KXBTC15M-26SEP051745-45,1788644337,0.41,0.42,0.4,0.41,924.63,39,0.41008262764565284
KXBTC15M-26SEP051745-45,1788644338,0.42,0.42,0.41,0.42,814.96,25,0.4162512270540885
KXBTC15M-26SEP051745-45,1788644339,0.42,0.42,0.41,0.42,1727.1200000000001,32,0.41270722358608547
KXBTC15M-26SEP051745-45,1788644340,0.41,0.42,0.41,0.42,714.49,29,0.418801102884575
KXBTC15M-26SEP051745-45,1788644341,0.42,0.42,0.41,0.41,757.89,30,0.4162439140244627
KXBTC15M-26SEP051745-45,1788644342,0.42,0.42,0.4,0.42,1759.42,51,0.4098637050846301
KXBTC15M-26SEP051745-45,1788644343,0.41,0.42,0.4,0.41,503.78000000000003,21,0.41748779229028543
KXBTC15M-26SEP051745-45,1788644344,0.41,0.41,0.39,0.4,1314.77,45,0.40247936901511294
KXBTC15M-26SEP051745-45,1788644345,0.39,0.42,0.39,0.4,5181.4800000000005,36,0.40389774736175765
KXBTC15M-26SEP051745-45,1788644346,0.4,0.4,0.39,0.39,1464.9099999999999,25,0.39937252117877553
KXBTC15M-26SEP051745-45,1788644347,0.39,0.4,0.39,0.4,2061.28,35,0.39763491616859425
KXBTC15M-26SEP051745-45,1788644348,0.39,0.4,0.39,0.4,210.49,15,0.39302152121240913
KXBTC15M-26SEP051745-45,1788644349,0.4,0.4,0.39,0.4,1086.92,48,0.3950879549552865
KXBTC15M-26SEP051745-45,1788644350,0.4,0.41,0.4,0.41,300.23,17,0.4022789194950538
KXBTC15M-26SEP051745-45,1788644351,0.4,0.41,0.4,0.4,4075.96,44,0.4005843531339856
KXBTC15M-26SEP051745-45,1788644352,0.39,0.4,0.39,0.4,254.06,13,0.3959005746674014
KXBTC15M-26SEP051745-45,1788644353,0.4,0.4,0.38,0.39,3105.84,55,0.39243090436081707
KXBTC15M-26SEP051745-45,1788644354,0.39,0.45,0.38,0.4,9628.52,64,0.42223887991093123
KXBTC15M-26SEP051745-45,1788644355,0.4,0.42,0.39,0.41,1619.39,38,0.4078214636375425
KXBTC15M-26SEP051745-45,1788644356,0.4,0.41,0.4,0.41,377.46999999999997,30,0.4069091583437095
KXBTC15M-26SEP051745-45,1788644357,0.4,0.41,0.4,0.4,920.43,22,0.4032666253816151
KXBTC15M-26SEP051745-45,1788644358,0.4,0.41,0.4,0.41,512.76,17,0.402090061627272
KXBTC15M-26SEP051745-45,1788644359,0.4,0.41,0.4,0.41,1087.86,12,0.4099488904822312
KXBTC15M-26SEP051745-45,1788644360,0.41,0.41,0.4,0.41,110.49,9,0.4082396596977102
KXBTC15M-26SEP051745-45,1788644361,0.4,0.4,0.39,0.4,894.2,26,0.39919961977186313
KXBTC15M-26SEP051745-45,1788644362,0.4,0.4,0.39,0.4,471.26,25,0.3985653354835972
KXBTC15M-26SEP051745-45,1788644363,0.4,0.4,0.39,0.4,408.12,7,0.3998047142997158
KXBTC15M-26SEP051745-45,1788644364,0.4,0.4,0.39,0.4,274.03000000000003,20,0.3932616866766412
KXBTC15M-26SEP051745-45,1788644365,0.4,0.4,0.39,0.4,399.58,19,0.3944078782721858
KXBTC15M-26SEP051745-45,1788644366,0.4,0.4,0.39,0.4,236.42,11,0.3979828271719821
KXBTC15M-26SEP051745-45,1788644367,0.4,0.4,0.39,0.4,954.4599999999999,18,0.39788299142970895
KXBTC15M-26SEP051745-45,1788644368,0.4,0.4,0.39,0.39,1611.11,12,0.3907769798461931
KXBTC15M-26SEP051745-45,1788644369,0.39,0.4,0.39,0.4,556.46,11,0.3976718901628149
KXBTC15M-26SEP051745-45,1788644370,0.39,0.4,0.39,0.4,234.71,13,0.3995044949086106
KXBTC15M-26SEP051745-45,1788644371,0.4,0.4,0.38,0.39,221.62,27,0.3962986192581897
KXBTC15M-26SEP051745-45,1788644372,0.38,0.39,0.38,0.38,864.17,17,0.38257715495793654
KXBTC15M-26SEP051745-45,1788644373,0.39,0.39,0.38,0.38,233.72,8,0.38743838781447887
KXBTC15M-26SEP051745-45,1788644374,0.39,0.39,0.38,0.38,402.41,8,0.38060137670535027
KXBTC15M-26SEP051745-45,1788644375,0.39,0.39,0.38,0.39,2691.8,18,0.38953893305594767
KXBTC15M-26SEP051745-45,1788644376,0.39,0.39,0.38,0.38,664.15,14,0.3856932921779719
KXBTC15M-26SEP051745-45,1788644377,0.39,0.39,0.36,0.37,3210.42,51,0.3778855726042075
