ticker,ts,outcome_ms,label,pnl,features
KXBTC15M-26AUG162100-00,1786927560000,1786927800000,0,-0.24000000000000005,"[1.1542849088860636,1.1542849088860636,1,0.9333333333333333,6.666666666666665,1.982388818903125,0,22.08100455051344,0.7266480364041076,0.55,1,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,1,0,0.021861668656836454,0.0636309013407832,0.5714285714285714,-3.059999999999974,-2,96.94000000000003]"
KXBTC15M-26AUG162200-00,1786931160000,1786931400000,1,0.16999999999999998,"[0.9593356968543499,0.9593356968543499,1,0.9333333333333333,6.666666666666665,1.4164590897369633,0,36.045469824923266,0.7583637585993861,0.47,1,0.9999999999999953,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,1,0,0.23626153007277778,0.25534189813767316,0.5555555555555556,-3.2999999999999687,-3,96.70000000000003]"
KXBTC15M-26AUG162215-15,1786932060000,1786932300000,0,-0.32999999999999996,"[0.987727313673618,0.987727313673618,1,0.9333333333333333,6.666666666666665,1.002763611038761,0,36.60354723724697,0.8460354723724697,0.48,1,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,0,0,0.019423837074910244,-0.1864344835951437,0.5675675675675675,-3.129999999999967,1,96.87000000000003]"
KXBTC15M-26AUG162315-15,1786935660000,1786936320000,0,-0.38,"[1.3982262294041115,1.3982262294041115,1,0.9333333333333333,6.666666666666665,2.3078250346193743,1,16.839048430423745,0.73471238744339,0.6,1,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,1,0,0.33396016697943715,0.42910334027657093,0.5526315789473685,-3.4599999999999653,-1,96.54000000000003]"
KXBTC15M-26AUG162330-30,1786936560000,1786936800000,0,-0.30000000000000004,"[1.1219285489218893,1.1219285489218893,1,0.9333333333333333,6.666666666666665,0.8782316167386092,0,45.87121564220625,0.9069697251376501,0.54,1,2.0000000000000018,2.0000000000000018,102,-2.0000000000000018,1,0,0,1,1,0,0.1815505467330443,0.2595442632291389,0.5384615384615384,-3.839999999999961,-2,96.16000000000004]"
KXBTC15M-26AUG162345-45,1786937460000,1786937820000,1,0.5299999999999999,"[0.8135853267753617,0.8135853267753617,1,0.9333333333333333,6.666666666666665,0.8481735962199007,0,39.96175655870154,0.8396175655870154,0.44,2,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,0,0,0.03482085416460284,-0.11728637884020898,0.525,-4.139999999999958,-3,95.86000000000004]"
KXBTC15M-26AUG170000-00,1786938360000,1786938540000,1,0.07999999999999996,"[0.7243612074161087,0.7243612074161087,1,0.9333333333333333,6.666666666666665,0.656987035955562,0,22.3869937907403,0.873116563179005,0.5,1,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,0,1,0.0005152682004485052,-0.11723920977461111,0.5365853658536586,-3.609999999999957,1,96.39000000000004]"
KXBTC15M-26AUG170030-30,1786940160000,1786940460000,1,0.039999999999999925,"[0.7745696520016402,0.7745696520016402,1,0.9333333333333333,6.666666666666665,0.9118159811088967,0,42.54744062754505,0.8103795250203604,0.47,1,0.9999999999999953,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,1,0,0.15377455970490186,0.2333643812260311,0.5476190476190477,-3.5299999999999585,2,96.47000000000004]"
KXBTC15M-26AUG170045-45,1786941060000,1786941300000,1,0.19999999999999984,"[0.5508867227158474,0.5508867227158474,1,0.9333333333333333,6.666666666666665,0.9726619894213011,0,31.114588453273758,0.7211458845327375,0.41,2,0.9999999999999953,0.9999999999999898,101,-1.0000000000000009,1,0,0,1,0,0,0.0856395558198932,-0.05260462155454171,0.5581395348837209,-3.4899999999999523,3,96.51000000000005]"
KXBTC15M-26AUG170215-15,1786946460000,1786946700000,1,0.02999999999999997,"[0.9038512477669719,0.9038512477669719,1,0.9333333333333333,6.666666666666665,0.5374403269852245,0,49.8925656403765,0.9591405251230121,0.56,1,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,1,0,0.030653857410143308,0.048922577107779475,0.5681818181818182,-3.2899999999999494,4,96.71000000000005]"
